State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,03-08-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,21-08-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,25-08-2018,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,27-08-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,05-09-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,11-09-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,20-09-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,22-09-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,04-10-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,15-10-2018,12500,12500,12500,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,20-10-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,31-10-2018,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,07-11-2018,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,30-11-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,04-12-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,05-12-2018,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,21-12-2018,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,06-01-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,10-01-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,24-01-2018,12000,12000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,07-08-2018,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,12-10-2018,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Raddish,Raddish,FAQ,19-01-2015,1500,2000,1750,161
Karnataka,Bangalore,Kanakapura,Raddish,Raddish,Medium,28-01-2015,1200,1800,1600,161
Karnataka,Bangalore,Kanakapura,Raddish,Raddish,FAQ,09-04-2015,1400,2000,1800,161
Karnataka,Bangalore,Kanakapura,Betal Leaves,Local,FAQ,17-03-2018,3500,5000,4500,143
Karnataka,Bangalore,Kanakapura,Betal Leaves,Local,FAQ,02-05-2018,2000,2000,2000,143
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,02-03-2017,1800,2500,2200,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,03-03-2017,1800,2500,2300,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,18-03-2017,900,1400,1200,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,03-04-2017,1400,1800,1600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,24-04-2017,400,800,600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,16-05-2017,300,600,500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,19-05-2017,400,800,600,78
Karnataka,Bangalore,Kanakapura,Cucumbar(Kheera),Cucumbar,FAQ,10-02-2015,300,500,400,159
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,01-01-2015,3200,3800,3600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,02-01-2015,3500,3900,3800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,12-01-2015,3100,3500,3200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,29-01-2015,3100,3500,3200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,30-01-2015,3100,3500,3250,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,31-01-2015,3100,3600,3300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,13-02-2015,3100,3500,3400,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,04-03-2015,3700,4200,3900,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,11-03-2015,2800,3000,2900,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,13-03-2015,2700,3000,2900,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,19-03-2015,2600,3000,2800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,07-04-2015,2900,3100,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,09-04-2015,2500,3100,2900,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,03-06-2015,1800,2300,2000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,06-06-2015,1800,2300,2200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,11-06-2015,3000,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,17-06-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,19-06-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,27-06-2015,2400,3300,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,30-06-2015,2600,3300,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,07-07-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,08-07-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,14-07-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,16-07-2015,2900,3300,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,04-08-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,07-08-2015,2900,3300,3100,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,17-08-2015,2900,3300,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,27-08-2015,3600,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,05-09-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,08-09-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,10-09-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,18-09-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,22-09-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,09-10-2015,4000,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,02-11-2015,2100,3500,2800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,13-11-2015,2400,2800,2500,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,05-12-2015,2000,2500,2200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,11-12-2015,2500,2500,2500,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,28-12-2015,2000,2500,2200,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,24-01-2015,1000,1400,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,02-02-2015,1100,1400,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,05-02-2015,1100,1500,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,09-02-2015,1100,1400,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,05-03-2015,1100,1400,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,07-03-2015,3500,3500,3500,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,09-03-2015,1100,1500,1400,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,26-03-2015,900,1100,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,01-04-2015,900,1100,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,04-04-2015,900,1100,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,13-04-2015,1000,1200,1100,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,16-04-2015,900,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,28-04-2015,900,1100,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,29-04-2015,900,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,12-05-2015,800,1200,1100,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,18-05-2015,900,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,26-05-2015,800,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,02-06-2015,800,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,03-06-2015,700,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,09-06-2015,700,1200,1000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,25-06-2015,1100,1400,1350,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,04-07-2015,1000,1350,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,06-07-2015,1000,1350,1250,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,16-07-2015,1000,1500,1300,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,28-07-2015,1000,1500,1320,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,11-08-2015,1000,1500,1400,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,05-09-2015,1200,1500,1300,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,10-09-2015,1200,1600,1400,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,30-09-2015,1200,1500,1400,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,28-10-2015,800,1200,1100,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,01-12-2015,900,1200,1100,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,05-12-2015,900,1200,1000,19
Karnataka,Bangalore,Kanakapura,Knool Khol,Knool Khol,FAQ,16-02-2015,800,1200,1000,177
Karnataka,Bangalore,Kanakapura,Beans,Beans (Whole),Medium,10-09-2014,1500,2000,1800,94
Karnataka,Bangalore,Kanakapura,Beans,Beans (Whole),Medium,10-12-2014,3580,4000,3700,94
Karnataka,Bangalore,Kanakapura,Green Chilli,Green Chilly,Medium,03-09-2014,1400,1900,1600,87
Karnataka,Bangalore,Kanakapura,Green Chilli,Green Chilly,Medium,17-09-2014,2000,2000,2000,87
Karnataka,Bangalore,Kanakapura,Green Chilli,Green Chilly,Medium,24-11-2014,1714,1714,1714,87
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,10-09-2014,800,1600,1500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,17-09-2014,1400,1900,1600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,28-10-2014,527,527,527,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,07-11-2014,800,1200,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,12-11-2014,1000,1300,1200,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,15-11-2014,800,1200,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,26-11-2014,1500,2000,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,28-11-2014,1000,1500,1250,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,29-11-2014,1000,1600,1500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,05-12-2014,1500,1800,1600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,Medium,12-12-2014,2500,3500,3000,78
Karnataka,Bangalore,Kanakapura,Potato,Local,FAQ,19-02-2015,1800,2200,2000,24
Karnataka,Bangalore,Kanakapura,Potato,Local,FAQ,20-03-2015,1500,2200,1950,24
Karnataka,Bangalore,Kanakapura,Potato,Local,FAQ,28-04-2015,1400,1800,1600,24
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,01-01-2015,800,1600,1400,35
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,06-01-2015,500,1200,1000,35
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,30-01-2015,800,1500,1250,35
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,25-03-2015,1400,1800,1600,35
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,20-08-2015,1400,1800,1500,35
Karnataka,Bangalore,Kanakapura,Brinjal,Brinjal,FAQ,09-09-2015,1400,2000,1600,35
Karnataka,Bangalore,Kanakapura,Carrot,Carrot,Medium,17-09-2014,2000,2200,2100,153
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,02-03-2015,1800,2300,2000,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,10-03-2015,1600,2000,1800,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,30-03-2015,1600,2200,2000,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,31-03-2015,1600,2000,1900,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,09-04-2015,1400,1900,1650,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,16-04-2015,1400,2000,1800,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,02-07-2015,2000,2500,2250,23
Karnataka,Bangalore,Kanakapura,Onion,Onion,FAQ,05-10-2015,3000,4800,4500,23
Karnataka,Bangalore,Kanakapura,Ragi (Finger Millet),Medium,FAQ,31-03-2015,1600,1600,1600,30
Karnataka,Bangalore,Kanakapura,Groundnut,Other,Medium,19-11-2014,2000,2000,2000,10
Karnataka,Bangalore,Kanakapura,Copra,other,Medium,30-09-2014,1800,4000,3800,129
Karnataka,Bangalore,Kanakapura,Ridgeguard(Tori),Ridgeguard(Tori),Medium,10-09-2014,2000,2000,2000,160
Karnataka,Bangalore,Kanakapura,Ridgeguard(Tori),Ridgeguard(Tori),Medium,27-11-2014,1777,1777,1777,160
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,Medium,01-12-2014,3500,4200,3800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,Medium,19-12-2014,3400,3900,3600,19
Karnataka,Bangalore,Kanakapura,Knool Khol,Knool Khol,Medium,19-11-2014,2500,3200,3100,177
Karnataka,Bangalore,Kanakapura,Knool Khol,Knool Khol,Medium,24-11-2014,2180,2500,2250,177
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,18-01-2019,7000,7000,7000,129
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,01-03-2019,7000,7000,7000,129
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,07-03-2019,8000,8000,8000,129
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,11-01-2019,13000,13000,13000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,29-01-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,08-02-2019,14000,14000,14000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,18-02-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,02-04-2019,14000,14000,14000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,04-04-2019,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,23-05-2019,14000,14000,14000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,31-05-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,03-06-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,12-06-2019,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,21-06-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,18-07-2019,10000,15000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,19-07-2019,10000,15000,12000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,24-07-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,25-07-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,29-07-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,06-08-2019,12000,15000,13333,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,07-08-2019,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,09-08-2019,11000,11000,11000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,13-08-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,14-08-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,17-08-2019,15000,15000,15000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,27-08-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,19-09-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,26-09-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,30-09-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,03-10-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,17-10-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,21-10-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,28-10-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,31-10-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,12-11-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,25-11-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,24-12-2019,14500,14500,14500,138
Karnataka,Bangalore,Kanakapura,Coconut,Coconut,FAQ,30-12-2019,10000,10000,10000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,17-06-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,16-07-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,06-08-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,16-08-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Coconut,Imported,FAQ,29-08-2019,8000,8000,8000,138
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,07-05-2018,2500,3000,2800,19
Karnataka,Bangalore,Kanakapura,Ragi (Finger Millet),Local,FAQ,03-05-2018,1650,1650,1650,30
Karnataka,Bangalore,Kanakapura,Avare Dal,Avare (Whole),FAQ,04-06-2019,4000,4000,4000,269
Karnataka,Bangalore,Kanakapura,Beans,Beans (Whole),FAQ,01-01-2015,1400,2000,1800,94
Karnataka,Bangalore,Kanakapura,Beans,Beans (Whole),FAQ,25-03-2015,1500,2200,2000,94
Karnataka,Bangalore,Kanakapura,Papaya,Papaya,FAQ,01-01-2015,800,800,800,72
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,30-03-2016,2000,3000,2800,129
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,19-11-2016,2000,3000,2900,129
Karnataka,Bangalore,Kanakapura,Copra,other,FAQ,12-12-2016,2000,4000,3900,129
Karnataka,Bangalore,Kanakapura,Carrot,Carrot,Medium,28-01-2015,1200,2000,1800,153
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,05-01-2015,600,1000,800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,09-01-2015,400,600,500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,20-01-2015,700,1200,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,30-01-2015,600,1000,800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,31-01-2015,800,1000,900,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,02-02-2015,600,1000,800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,07-02-2015,500,800,600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,13-02-2015,600,900,800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,20-02-2015,500,800,650,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,25-02-2015,500,1000,800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,27-02-2015,500,800,650,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,03-03-2015,800,1200,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,11-03-2015,500,500,500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,13-03-2015,400,800,600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,20-03-2015,400,800,500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,06-04-2015,700,1000,900,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,12-05-2015,1500,2200,2000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,21-05-2015,2000,2300,2200,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,08-06-2015,1200,1800,1600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,24-06-2015,2000,2800,2500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,30-06-2015,2000,2800,2500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,06-07-2015,1500,2200,2000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,16-07-2015,1500,2300,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,21-07-2015,1400,2000,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,24-07-2015,1200,1800,1600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,03-08-2015,1000,1500,1259,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,10-08-2015,800,1000,900,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,27-08-2015,400,650,600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,22-09-2015,500,800,700,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,30-09-2015,800,1200,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,13-10-2015,600,1500,1000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,28-10-2015,1100,2000,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,30-10-2015,1500,2000,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,04-11-2015,1500,2200,1850,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,06-11-2015,1500,2200,1800,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,18-11-2015,3000,4000,3500,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,25-11-2015,3800,5000,4600,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,14-12-2015,1800,2200,2000,78
Karnataka,Bangalore,Kanakapura,Tomato,Tomato,FAQ,19-12-2015,1800,2200,2000,78
Karnataka,Bangalore,Kanakapura,Cabbage,Cabbage,FAQ,09-02-2015,800,1600,1450,154
Karnataka,Bangalore,Kanakapura,Cabbage,Cabbage,FAQ,25-02-2015,800,1500,1250,154
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,18-01-2016,1500,2400,2200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,16-02-2016,2200,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,18-02-2016,2200,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,19-02-2016,2200,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,25-02-2016,2400,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,26-02-2016,2400,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,03-03-2016,2200,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,04-03-2016,2200,2800,2600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,05-03-2016,2200,2900,2800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,15-03-2016,2200,2900,2800,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,15-04-2016,2200,2800,2700,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,21-04-2016,2500,3000,2900,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,26-04-2016,2500,3100,3000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,20-05-2016,4200,4500,4300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,28-05-2016,4400,4800,4700,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,09-06-2016,4800,5100,5000,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,30-06-2016,5000,6000,5600,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,19-07-2016,5200,5500,5300,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,21-07-2016,5000,5600,5200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,29-07-2016,4800,5500,5200,19
Karnataka,Bangalore,Kanakapura,Banana,Elakki Bale,FAQ,08-08-2016,5500,6100,6000,19
Karnataka,Bangalore,Kanakapura,Banana,Pachha Bale,FAQ,16-02-2016,600,800,700,19
